family,family_id,truth_seasonal,n_years,replicate,variant,n_redraws,established_regime,established_route,established_snr,candidate_class,candidate_status,candidate_reason,candidate_regime,candidate_route,candidate_peak_p,candidate_trough_p,candidate_peak_r,candidate_trough_r,n_detectable_years,n_timing_eligible_years
white_noise,1,False,7,132,base,0,marginal,event_characterisation,1.4966,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.829,0.23,0.21570986669000033,0.25371912153821347,3,5
white_noise,1,False,7,133,base,0,marginal,event_characterisation,1.7617,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.857,0.168,0.054234613035991044,0.34439661430815655,4,5
white_noise,1,False,7,134,base,0,marginal,event_characterisation,1.4753,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.159,0.335,0.4010015377585527,0.28432134932463393,5,5
white_noise,1,False,7,135,base,0,marginal,event_characterisation,1.7605,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.393,0.222,0.3260350898821793,0.2867764528114293,4,5
white_noise,1,False,7,136,base,0,marginal,event_characterisation,1.0948,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.894,0.227,0.07169440146115742,0.3469443332443555,3,5
white_noise,1,False,7,137,base,0,marginal,event_characterisation,1.3135,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.77,0.823,0.1980628588484532,0.05692612030576602,4,5
white_noise,1,False,7,138,base,0,marginal,event_characterisation,1.3513,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.604,0.906,0.14846525280152675,0.049999999999999954,4,5
white_noise,1,False,7,139,base,0,marginal,event_characterisation,1.6786,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.885,0.882,0.05376549400714693,0.144389354654228,4,5
white_noise,1,False,7,140,base,0,marginal,event_characterisation,1.51,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.259,0.862,0.2826731214198726,0.05630320444835499,5,5
white_noise,1,False,7,141,base,0,marginal,event_characterisation,1.3874,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.864,0.545,0.054173069518691885,0.20833333333333323,2,5
white_noise,1,False,7,142,base,0,marginal,event_characterisation,0.9656,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.347,0.868,0.30340703616670694,0.1115336091147221,5,5
white_noise,1,False,7,143,base,0,marginal,event_characterisation,1.1839,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.674,0.982,0.3331754923258827,0.06293870640133686,3,5
white_noise,1,False,7,144,base,0,marginal,event_characterisation,1.4412,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.843,0.704,0.0708655312135009,0.1212280744331317,4,5
white_noise,1,False,7,145,base,0,marginal,event_characterisation,0.8132,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.53,0.488,0.2823840184697179,0.2892085670989596,4,5
white_noise,1,False,7,146,base,0,marginal,event_characterisation,0.8813,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,1.0,1.0,0.3011942358300452,0.35355339059327373,1,5
white_noise,1,False,7,147,base,0,marginal,event_characterisation,1.1677,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.47,0.662,0.2553351041332775,0.04519607455962887,5,5
white_noise,1,False,7,148,base,0,marginal,event_characterisation,0.894,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.866,0.796,0.14004497904774257,0.07132337964524899,5,5
white_noise,1,False,7,149,base,0,marginal,event_characterisation,1.5054,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.987,0.802,0.1639577192759746,0.14803581383889294,4,5
white_noise,1,False,7,150,base,0,marginal,event_characterisation,1.354,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.262,0.599,0.43040832728409567,0.19531793339451262,5,5
white_noise,1,False,7,151,base,0,marginal,event_characterisation,1.0537,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.188,0.223,0.23664054067747242,0.314345204622517,3,5
white_noise,1,False,7,152,base,0,marginal,event_characterisation,1.6549,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.647,0.581,0.1531367118106462,0.07023146948385181,3,5
white_noise,1,False,7,153,base,0,marginal,event_characterisation,0.8911,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.547,0.921,0.1395198868721542,0.023388366002023635,4,5
white_noise,1,False,7,154,base,0,marginal,event_characterisation,1.0443,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.026,0.129,0.19932317359055587,0.12155235556765316,4,5
white_noise,1,False,7,155,base,0,marginal,event_characterisation,1.193,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.217,0.427,0.43721657551400345,0.17221452087829134,4,5
white_noise,1,False,7,156,base,0,marginal,event_characterisation,1.0298,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.38,0.995,0.4755084093331971,0.08505336339206242,3,5
white_noise,1,False,7,157,base,0,marginal,event_characterisation,0.9744,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.101,0.307,0.30755976041123867,0.420864253706471,4,5
white_noise,1,False,7,158,base,0,marginal,event_characterisation,1.3593,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.061,0.733,0.16104463402938907,0.35039156592929516,2,5
white_noise,1,False,7,159,base,0,marginal,event_characterisation,1.5748,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.428,0.097,0.11552180225213525,0.4409888112013627,4,5
white_noise,1,False,7,160,base,0,marginal,event_characterisation,1.2498,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.77,1.0,0.19658862182311707,0.43301270189221935,2,5
white_noise,1,False,7,161,base,0,marginal,event_characterisation,1.2461,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.336,0.496,0.2961562117592391,0.2651694034579967,3,5
white_noise,1,False,7,162,base,0,marginal,event_characterisation,1.1179,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.455,0.145,0.2759448467178298,0.32410240231618054,3,5
white_noise,1,False,7,163,base,0,marginal,event_characterisation,1.2012,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.574,0.956,0.023219461072857408,0.09358289846227147,2,5
white_noise,1,False,7,164,base,0,marginal,event_characterisation,1.986,aseasonal,ok,peak_uniformity_not_rejected,aseasonal,event_characterisation,0.281,0.001,0.19735372948425606,0.34649718786934347,5,5
white_noise,1,False,7,165,base,0,marginal,event_characterisation,1.0382,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.349,0.379,0.2345849094106472,0.16512455059598963,4,5
white_noise,1,False,7,166,base,0,marginal,event_characterisation,1.0079,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.678,0.767,0.1745250937764668,0.02877398160296515,3,5
white_noise,1,False,7,167,base,0,marginal,event_characterisation,0.9564,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.336,0.121,0.08876561222068487,0.08407789016206943,3,5
white_noise,1,False,7,168,base,0,marginal,event_characterisation,1.3046,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.157,0.594,0.2653454779966669,0.3865367424997068,3,5
white_noise,1,False,7,169,base,0,marginal,event_characterisation,1.2098,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.991,0.818,0.05813800284411551,0.05855286298623089,3,5
white_noise,1,False,7,170,base,0,marginal,event_characterisation,0.8852,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.463,0.91,0.4132936291704015,0.1316362728031643,4,5
white_noise,1,False,7,171,base,0,marginal,event_characterisation,1.3485,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.944,0.751,0.5331262829232674,0.36055512754639896,2,5
white_noise,1,False,7,172,base,0,marginal,event_characterisation,1.0618,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.258,0.598,0.2983371604065548,0.3606512488850348,3,5
white_noise,1,False,7,173,base,0,marginal,event_characterisation,1.1439,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.214,0.337,0.1596197146208725,0.20627321568250231,5,5
white_noise,1,False,7,174,base,0,marginal,event_characterisation,1.1435,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.399,0.566,0.2529639775217272,0.21348689156272618,4,5
white_noise,1,False,7,175,base,0,marginal,event_characterisation,1.2409,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.149,0.97,0.32833395003133864,0.17818940352959392,5,5
white_noise,1,False,7,176,base,0,marginal,event_characterisation,1.1822,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.843,0.924,0.14647308680106713,0.02989762062623879,4,5
white_noise,1,False,7,177,base,0,marginal,event_characterisation,0.9002,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.923,0.161,0.10928176453842318,0.7186942190841052,4,5
white_noise,1,False,7,178,base,0,marginal,event_characterisation,1.2197,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.547,0.548,0.43724350772485815,0.37493010594772763,3,5
white_noise,1,False,7,179,base,0,marginal,event_characterisation,1.7866,aseasonal,ok,peak_uniformity_not_rejected,aseasonal,event_characterisation,0.201,0.04,0.4931300230539309,0.33906259384012727,3,5
white_noise,1,False,7,180,base,0,marginal,event_characterisation,1.7482,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.859,0.251,0.2092288681964309,0.6501380560498755,2,5
white_noise,1,False,7,181,base,0,marginal,event_characterisation,1.4151,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.859,0.501,0.12359482738628436,0.249270664398909,4,5
white_noise,1,False,7,182,base,0,marginal,event_characterisation,1.0781,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,1.0,0.822,0.5019903930500753,0.14942924536134228,1,5
white_noise,1,False,7,183,base,0,marginal,event_characterisation,1.1807,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.457,0.972,0.21904209782971418,0.11247829326772385,3,5
white_noise,1,False,7,184,base,0,marginal,event_characterisation,0.9321,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.356,0.736,0.16676683389159597,0.29252077732535386,3,5
white_noise,1,False,7,185,base,0,marginal,event_characterisation,1.7785,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.774,0.069,0.13742260069513937,0.3040488470899032,5,5
white_noise,1,False,7,186,base,0,marginal,event_characterisation,0.963,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.343,0.288,0.25940719489544256,0.30657896751251235,5,5
white_noise,1,False,7,187,base,0,marginal,event_characterisation,1.1201,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.5,0.164,0.1545268880963781,0.7435700477669402,3,5
white_noise,1,False,7,188,base,0,marginal,event_characterisation,1.2992,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.414,0.885,0.09645616312013663,0.4388979348415121,2,5
white_noise,1,False,7,189,base,0,marginal,event_characterisation,1.0504,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.837,0.247,0.03232865027690393,0.24060813408649084,4,5
white_noise,1,False,7,190,base,0,marginal,event_characterisation,1.6821,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.524,0.355,0.2777777777777777,0.3572524285799915,3,5
white_noise,1,False,7,191,base,0,marginal,event_characterisation,1.3509,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.546,0.543,0.2738360177056478,0.09416490391173074,3,5
white_noise,1,False,7,192,base,0,marginal,event_characterisation,1.6077,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.581,0.272,0.1940907654025758,0.334882060202973,4,5
white_noise,1,False,7,193,base,0,aseasonal,event_characterisation,0.6347,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.927,0.454,0.14244773757459145,0.4259406822028739,4,5
white_noise,1,False,7,194,base,0,marginal,event_characterisation,1.8413,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.242,0.226,0.4552324221073508,0.40276072792343953,4,5
white_noise,1,False,7,195,base,0,marginal,event_characterisation,1.3403,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.761,0.726,0.2759532301313864,0.17681484004014622,3,5
white_noise,1,False,7,196,base,0,marginal,event_characterisation,1.2439,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.573,0.904,0.1983331776728283,0.08263260283868713,4,5
white_noise,1,False,7,197,base,0,marginal,event_characterisation,1.3714,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.411,0.611,0.16224566714737607,0.2739476117545617,4,5
white_noise,1,False,7,198,base,0,aseasonal,event_characterisation,0.6699,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.275,0.893,0.2856691023286025,0.10327613957728962,3,5
white_noise,1,False,7,199,base,0,marginal,event_characterisation,1.4431,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.884,0.719,0.1875980215844735,0.16470968467612207,4,5
white_noise,1,False,15,0,base,0,marginal,event_characterisation,1.0604,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.738,0.427,0.1071931541473546,0.0771157783732014,7,13
white_noise,1,False,15,1,base,0,marginal,event_characterisation,0.8692,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.312,0.227,0.1957657392092256,0.3094247277711941,12,13
white_noise,1,False,15,2,base,0,marginal,event_characterisation,0.9497,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.656,0.524,0.0688408427367361,0.05366579563238982,9,13
white_noise,1,False,15,3,base,0,marginal,event_characterisation,1.1794,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.123,0.374,0.171752100203554,0.11181093767763547,10,13
white_noise,1,False,15,4,base,0,aseasonal,event_characterisation,0.6221,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.547,0.935,0.29466880838127435,0.05144670776723208,5,13
white_noise,1,False,15,5,base,0,marginal,event_characterisation,1.1473,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.38,0.132,0.03243534934941242,0.19130022629839447,11,13
white_noise,1,False,15,6,base,0,marginal,event_characterisation,1.2268,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.071,0.566,0.2869275545038009,0.15330163385655837,7,13
white_noise,1,False,15,7,base,0,marginal,event_characterisation,0.897,aseasonal,ok,peak_uniformity_not_rejected,aseasonal,event_characterisation,0.739,0.02,0.10042240334237235,0.4043472654327804,9,13
white_noise,1,False,15,8,base,0,aseasonal,event_characterisation,0.6342,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.441,0.309,0.1551427095566629,0.10392562738352962,9,13
white_noise,1,False,15,9,base,0,marginal,event_characterisation,0.7944,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.594,0.919,0.2129171547840098,0.14056598390804034,5,13
white_noise,1,False,15,10,base,0,aseasonal,event_characterisation,0.5663,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.935,0.658,0.09186233549809042,0.10468834353150533,7,13
white_noise,1,False,15,11,base,0,marginal,event_characterisation,0.8954,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.683,0.735,0.12191215684806622,0.05237538188837119,8,13
